id_reverberation_post;author;text;date_reverberation;favourites;retweets;local;sentiment
1553078441964195841;sindppdrs;RT @capitaldigital: Serpro se contradiz ao negar acesso a acordo com empresa do vale do Silício que envolverá dados do cidadão (parte 1) -…;2022-07-29;0;2;Porto Alegre (RS);-1
1553075047618809856;capitaldigital;Serpro se contradiz ao negar acesso a acordo com empresa do vale do Silício que envolverá dados do cidadão (parte 1… https://t.co/awIF41nyja;2022-07-29;7;2;Brasília- Brasil;-1
1553063453765533697;nrodrigues;"E aí, você tem ideia do que o governo federal vai fazer com os seus dados pessoais? - do @capitaldigital 

https://t.co/57imVYnSoG";2022-07-29;3;1;São Paulo, Brazil;-1
1553047842159316992;Jornal_Canyons;"👉🏻 Serpro busca solução de biometria com foto das digitais pelo celular.
👉🏻 Lojas virtuais ainda pecam no atendimen… https://t.co/Yp7uM1FO1v";2022-07-29;0;0;Praia Grande, Brasil;-1
1553040709577592832;edxxi;RT @Tecnoblog: Serpro busca solução de biometria com foto das digitais pelo celular #valeapenaler https://t.co/wIc2GHu9Lz;2022-07-29;0;1;Brazil;-1
1553037399361572865;Tecnoblog;Serpro busca solução de biometria com foto das digitais pelo celular #valeapenaler https://t.co/wIc2GHu9Lz;2022-07-29;5;1;Brasil;-1
1553008844078567424;CrlosYoshio1;RT @sebrae: “A sinergia entre Sebrae, Serpro e Ministério da Economia foi fundamental para termos sucesso nessa iniciativa”, ressaltou o di…;2022-07-29;0;1;;-1
1552800322950676481;ClaudineyTI;Serpro desenvolve Plataforma de Administração Tributária para Receita Federal https://t.co/zzKBGEPYhS via @TI INSIDE Online;2022-07-28;0;0;Sao Paulo;-1
1552779323656097793;sebrae;“A sinergia entre Sebrae, Serpro e Ministério da Economia foi fundamental para termos sucesso nessa iniciativa”, re… https://t.co/1YSI9vnzOU;2022-07-28;2;1;;-1
1552779318694133765;sebrae;O diretor de Relacionamento com Clientes do Serpro, André de Cesero, lembrou a importância do evento. “É essencial… https://t.co/45qCs9qdA8;2022-07-28;0;0;;-1
1552763019289034753;etnoc;delegado por exmplo base aérea de guarulhos o Brig.tem que ter um delegado junto  #INTELs  e nas repartições um age… https://t.co/YUbC7kCKy7;2022-07-28;0;0;São paulo/ Brasil;-1
1552725882443337729;sindppdrs;RT @fnialternativa: Campanha Salarial @SERPRO: em nova mesa de negociação, direção da empresa apresenta 6,06%. Metade do IPCA do período. A…;2022-07-28;0;1;Porto Alegre (RS);-1
1552725752847769600;fnialternativa;Campanha Salarial @SERPRO: em nova mesa de negociação, direção da empresa apresenta 6,06%. Metade do IPCA do períod… https://t.co/UIpNTAqNkH;2022-07-28;1;1;;-1
1552701265641078786;sindppdrs;RT @SalveSeusDados: Recentemente, na importante votação da PEC Kamikaze na Câmara dos Deputados, o sistema de votação apresentou falhas e a…;2022-07-28;0;8;Porto Alegre (RS);-1
1552690849867235339;rogeriotadim;RT @SalveSeusDados: Recentemente, na importante votação da PEC Kamikaze na Câmara dos Deputados, o sistema de votação apresentou falhas e a…;2022-07-28;0;8;São Paulo/SP;-1
1552690708930232322;AtrasCoelho;"@lcdduarte @spedison existe crime para o bolsominio?
https://t.co/39uBJlCyf2";2022-07-28;3;2;;-1
1552685819823099904;RevolusaoSocial;"RT @SalveSeusDados: Isso só reforça que sem as empresas públicas de TI, #Serpro e #Dataprev, a democracia brasileira corre riscos.

Vale le…";2022-07-28;0;2;;-1
1552685799237304320;RevolusaoSocial;RT @SalveSeusDados: Recentemente, na importante votação da PEC Kamikaze na Câmara dos Deputados, o sistema de votação apresentou falhas e a…;2022-07-28;0;8;;-1
1552685309804138496;ferraz_antonio;"RT @SalveSeusDados: É comum que #Dataprev e #Serpro sejam acionadas para solucionar problemas de empresas privadas. 

E ao vender elas e se…";2022-07-28;0;1;;-1
1552685297250476032;ferraz_antonio;"RT @SalveSeusDados: Isso só reforça que sem as empresas públicas de TI, #Serpro e #Dataprev, a democracia brasileira corre riscos.

Vale le…";2022-07-28;0;2;;-1
1552685285187768321;ferraz_antonio;RT @SalveSeusDados: Recentemente, na importante votação da PEC Kamikaze na Câmara dos Deputados, o sistema de votação apresentou falhas e a…;2022-07-28;0;8;;-1
1552683011908460546;EdsonLGuimaraes;@gidasio_melo @VEJA @coachsandrolima Os funcionários dos TSE e TRE são mais experientes que qualquer militar: eles… https://t.co/QFu0fY6WPf;2022-07-28;0;0;Brasília, Brasil;-1
1552672374671253504;maisSorteQJuizo;RT @SalveSeusDados: Recentemente, na importante votação da PEC Kamikaze na Câmara dos Deputados, o sistema de votação apresentou falhas e a…;2022-07-28;0;8;;-1
1552666781898137600;LaercioPbt;RT @SalveSeusDados: Recentemente, na importante votação da PEC Kamikaze na Câmara dos Deputados, o sistema de votação apresentou falhas e a…;2022-07-28;0;8;São Paulo, Brasil;-1
1552665570902003713;mac_8219;Serpro busca solução de biometria com foto das digitais pelo celular – Tecnoblog https://t.co/zKNoHMUARj;2022-07-28;2;0;SC;-1
1552657326384877568;SeixasRaul1;RT @SalveSeusDados: Recentemente, na importante votação da PEC Kamikaze na Câmara dos Deputados, o sistema de votação apresentou falhas e a…;2022-07-28;0;8;;-1
1552657274522308609;EscritoSocial;Serpro busca solução de biometria com foto das digitais pelo celular https://t.co/IcXXmTRJf9 https://t.co/sGnB0O8bdy;2022-07-28;0;0;Natal, Rio Grande do Norte;-1
1552653994593374210;Marcoxx_py;RT @Tecnoblog: Serpro busca solução de biometria com foto das digitais pelo celular https://t.co/U2nPANYcxF;2022-07-28;0;2;Bxd;-1
1552652376808443905;CHRSousa;RT @SalveSeusDados: Recentemente, na importante votação da PEC Kamikaze na Câmara dos Deputados, o sistema de votação apresentou falhas e a…;2022-07-28;0;8;Ceará;-1
1552651262142795777;SalveSeusDados;"É comum que #Dataprev e #Serpro sejam acionadas para solucionar problemas de empresas privadas. 

E ao vender elas… https://t.co/C8AOgiKZYB";2022-07-28;9;1;;-1
1552651098971705345;SalveSeusDados;"Isso só reforça que sem as empresas públicas de TI, #Serpro e #Dataprev, a democracia brasileira corre riscos.

Val… https://t.co/9P3ZXU6yKE";2022-07-28;8;2;;-1
1552650818007945216;SalveSeusDados;Recentemente, na importante votação da PEC Kamikaze na Câmara dos Deputados, o sistema de votação apresentou falhas… https://t.co/JOb4erYyOw;2022-07-28;17;8;;-1
1552647673089363968;Tecnoblog;Serpro busca solução de biometria com foto das digitais pelo celular https://t.co/U2nPANYcxF;2022-07-28;11;2;Brasil;-1
1552636447856934913;mrochanews;Serpro busca solução de biometria com foto das digitais pelo celular https://t.co/LtrfkZ0cPJ;2022-07-28;0;0;;-1
1552628158960214017;almeidaewerton;RT @JoreginacioJose: Após anos de tentativa de privatização, Dataprev e Serpro são chamadas de “parceiras” - Congresso em Foco https://t.co…;2022-07-28;0;1;Rio de Janeiro, Brasil;-1
1552627446922428416;feedynewsBR;Após anos de tentativa de privatização, Dataprev e Serpro são chamadas de “parceiras” https://t.co/vdphqZmpdA;2022-07-28;0;0;Brasil;-1
1552626291375050752;henriquescrypka;RT @congressoemfoco: #SALVESEUSDADOS | Desde 2019, Dataprev e Serpro estão presentes no topo da lista de privatizações do governo federal.…;2022-07-28;0;3;São José do Rio Pardo - SP;-1
1552624462884896770;oyasuminafabs;RT @congressoemfoco: #SALVESEUSDADOS | Desde 2019, Dataprev e Serpro estão presentes no topo da lista de privatizações do governo federal.…;2022-07-28;0;3;Curitiba, Brasil;-1
1552624297931411458;JoreginacioJose;Após anos de tentativa de privatização, Dataprev e Serpro são chamadas de “parceiras” - Congresso em Foco https://t.co/sduRz746fA;2022-07-28;1;1;;-1
1552624175331819520;MarlonLULA;RT @congressoemfoco: #SALVESEUSDADOS | Desde 2019, Dataprev e Serpro estão presentes no topo da lista de privatizações do governo federal.…;2022-07-28;0;3;RN / PB / Matrix;-1
1552623568135098369;congressoemfoco;#SALVESEUSDADOS | Desde 2019, Dataprev e Serpro estão presentes no topo da lista de privatizações do governo federa… https://t.co/3ev1WAQnUd;2022-07-28;6;3;Brasília, DF;-1
1552618376853438470;capitaldigital;"Viver pendurado, sem saber se terá dinheiro no próximo mês para pagar as contas, não é fácil não. 
RECEITA FEDERAL… https://t.co/zS93qcEyv1";2022-07-28;4;0;Brasília- Brasil;-1
1552494629769060354;nrodrigues;RT @capitaldigital: Impressionante a cara de pau da direção do Serpro para negar acesso à informação a um contrato assinado com uma empresa…;2022-07-28;0;5;São Paulo, Brazil;-1
1552474298270498816;rmfranca;Quer dizer que não se pode automatizar consulta a CNPJs via API da Receita Federal, pois uma empresa pública (SERPR… https://t.co/y3zSpjbifr;2022-07-28;1;0;São Paulo/BR;-1
1552423148481658882;simonegmoreno;RT @capitaldigital: Impressionante a cara de pau da direção do Serpro para negar acesso à informação a um contrato assinado com uma empresa…;2022-07-27;0;5;Brasília;-1
1552399185260986372;jurubebadigital;RT @capitaldigital: Impressionante a cara de pau da direção do Serpro para negar acesso à informação a um contrato assinado com uma empresa…;2022-07-27;0;5;Belém/Pará/Brasil;-1
1552397283882422272;guru_sapiens;RT @capitaldigital: Impressionante a cara de pau da direção do Serpro para negar acesso à informação a um contrato assinado com uma empresa…;2022-07-27;0;5;5000 m;-1
1552396901835743232;Malelo2711;RT @capitaldigital: Impressionante a cara de pau da direção do Serpro para negar acesso à informação a um contrato assinado com uma empresa…;2022-07-27;0;5;Brasil;-1
1552396598382034945;capitaldigital;Impressionante a cara de pau da direção do Serpro para negar acesso à informação a um contrato assinado com uma emp… https://t.co/yJMEE5KtHT;2022-07-27;22;5;Brasília- Brasil;-1
1552343659051376640;cordeiro_celson;RT @rsallesmma: Viva! Eletrobrás já foi ! Só falta agora privatizar a Petrobras, EBC, Correios, Imbel, BASA, BNB, Ceagesp, CDC, Docas, Hemo…;2022-07-27;0;5743;;-1
1552338117574656001;BRpaisdigital;O Serpro abriu consulta pública para contratação de solução de captura de digitais por meio de fotos tiradas por ce… https://t.co/lZzW4pJhE0;2022-07-27;0;0;;-1
1552301897901555712;conip_ti;A empresa Serpro Brasil foi confirmada como uma das patrocinadoras do CONIPJUD, o maior evento que tem como pauta a… https://t.co/xCmJvvEBsc;2022-07-27;0;0;Brasília, Brasil;-1
1552292299450814464;libsnosbaniram;@VictorMTeles1 Dilma também, ainda mais depois do lance da NSA, dobrou a aposta em desenvolvimento tecnológico. Ins… https://t.co/FubxMKuG4b;2022-07-27;0;0;;-1
1552282778800214017;tapiocadev;"Equipe 29 - Dev2Bee - 
Reunião e Desenvolvimento em grupo Hackathon de compras governamentais bora la!!
#Hackathon… https://t.co/hVNoiBJTf8";2022-07-27;0;0;Brazil;-1
1552022433292484621;Serpro_Carlos_T;Suarez anuncia acordo com o @ECBahia, vai jogar a Série B no Brasil e é o primeiro reforço da parceria do time com… https://t.co/2V5aXAVJjC;2022-07-26;0;0;Brasília, Brasil;-1
1552011891698016257;ElideniaSilva;Entrei em contato com entidades do governo para obter informações concernentes ao suposto processo seletivo apresen… https://t.co/XVLwKQs4NF;2022-07-26;0;0;;-1
1551997155799437314;jonjonmetal;caralho que odio dessa merda de serpro;2022-07-26;2;0;Santarém - Pará - Brasil;-1
1551997007232991233;aiaiai63;"RT @eferro70: A luz será apagada quando privatizarem esta empresa.
https://t.co/PnkPY0XrOA";2022-07-26;0;6;;-1
1551990823805411330;BRpaisdigital;O Serpro abriu consulta pública para contratação de solução de captura de digitais por meio de fotos tiradas por ce… https://t.co/BcZaM6S1Ta;2022-07-26;1;0;;-1
1551980457780207616;ClaudineyTI;Serpro abre consulta pública para solução de captura de digitais por celular https://t.co/hpQLgvqJU7 via @TI INSIDE Online;2022-07-26;0;0;Sao Paulo;-1
1551977918947106820;SalveSeusDados;Importante LIVE para entender como foi realizado o trabalho de comunicação da campanha que luta contra as privatiza… https://t.co/c535LtKJLZ;2022-07-26;4;0;;-1
1551977501299159040;Serpro_Carlos_T;@oRafaelMira Com certeza.;2022-07-26;1;0;Brasília, Brasil;-1
1551954717516898304;SeixasRaul1;"RT @eferro70: A luz será apagada quando privatizarem esta empresa.
https://t.co/PnkPY0XrOA";2022-07-26;0;6;;-1
1551939328858882050;blacgm;@xan1nha @semtempoirmaooo @pelada_serpro me acolheu mt bem msm eu n sabendo jogar nada kkkkk;2022-07-26;2;0;;-1
1551902596855635968;allanpatrick;@eferro70 Privatizar o Serpro é como privatizar a Receita Federal ou o Ministério da Justiça. Tudo sobre cada cidad… https://t.co/mJdLItmHht;2022-07-26;3;0;Natal/RN;-1
1551902115328581633;allanpatrick;"RT @eferro70: A luz será apagada quando privatizarem esta empresa.
https://t.co/PnkPY0XrOA";2022-07-26;0;6;Natal/RN;-1
1551901738936008706;eferro70;"A luz será apagada quando privatizarem esta empresa.
https://t.co/PnkPY0XrOA";2022-07-26;11;6;Fortaleza;-1
1415390582403436551;rameniav;RT @cdr_br: 🎙️🆕#BatalhasDigitais 15 discute o papel estratégico do #Serpro e #Dataprev no processamento de dados pessoais dos brasileiros e…;2021-07-14;0;6;;-1
1415373816973365252;_Enag;"RT @LetKobayashi: Bolsonaro falava contra a Huawei,o min da economia aceitou um contrato da Huawei com a Serpro, sem licitação 

O min das…";2021-07-14;0;2;;-1
1415350290413465605;VortexBrito;Serpro: acordo coletivo tem abono de R$ 2 mil e reajuste de 5,3% https://t.co/HjiNnG7Q4y;2021-07-14;0;0;São Paulo, Brasil;-1
1415347455093248005;FagnerMeira2;"RT @LetKobayashi: Bolsonaro falava contra a Huawei,o min da economia aceitou um contrato da Huawei com a Serpro, sem licitação 

O min das…";2021-07-14;0;2;;-1
1415347181628821506;SERPRO;A partir de agora o Devir, desenvolvido pelo #Serpro, está disponível para os estados do Amazonas e Sergipe, permit… https://t.co/v7RnrKQfi7;2021-07-14;5;0;Brasil;-1
1415345284750655490;LetKobayashi;"Bolsonaro falava contra a Huawei,o min da economia aceitou um contrato da Huawei com a Serpro, sem licitação 

O mi… https://t.co/gCLxOGiBax";2021-07-14;20;2;;-1
1415313967027826695;joker706402;"RT @SalveSeusDados: Ninguém melhor do que especialistas para explicar a importância de proteger os seus dados.

Anote na sua agenda para nã…";2021-07-14;0;3;Nova Iorque, USA;-1
1415306609111273472;cbaraodeitarare;RT @cdr_br: 🎙️🆕#BatalhasDigitais 15 discute o papel estratégico do #Serpro e #Dataprev no processamento de dados pessoais dos brasileiros e…;2021-07-14;0;6;Brasil;-1
1415301264922001409;flavialefevre;Data Privacy Brasil questiona o processo de privatização do Serpro – Capital Digital https://t.co/EAMqoDACmp;2021-07-14;4;0;São Paulo, Brasil;-1
1415282473508950017;liviapaztorres;RT @DataPrivacyBr: A Associação Data Privacy Brasil de Pesquisa lançou hoje o texto de discussão “Desafios Jurídicos e Regulatórios da Priv…;2021-07-14;0;21;;-1
1415277749640519684;SeixasRaul1;RT @IIMustangII1151: Privatização do Serpro traz riscos a dados de brasileiros, diz pesquisador https://t.co/N5J3hFhT2S https://t.co/TlVN8e…;2021-07-14;0;1;;-1
1415277730309054572;SeixasRaul1;RT @carcouca: O que está por trás das privatizações do Serpro e Dataprev? https://t.co/RggC6E9vEN;2021-07-14;0;2;;-1
1415277081295003653;beakira;RT @DataPrivacyBr: A Associação Data Privacy Brasil de Pesquisa lançou hoje o texto de discussão “Desafios Jurídicos e Regulatórios da Priv…;2021-07-14;0;21;;-1
1415270916150464518;regina181818;RT @NeiaMB: Este artigo é de suma importância.Mas a violência psicológica é a pior pq não deixa marcas. Ela mina, distroi, manipula, pressi…;2021-07-14;0;4;;-1
1415261622738763780;Carabelopex;RT @carcouca: O que está por trás das privatizações do Serpro e Dataprev? https://t.co/RggC6E9vEN;2021-07-14;0;2;Brasília;-1
1415256801839403009;carcouca;O que está por trás das privatizações do Serpro e Dataprev? https://t.co/RggC6E9vEN;2021-07-14;1;2;Jesúpolis/GO;-1
1415249041475129347;joaolce;RT @SalveSeusDados: As privatizações de #Serpro e #Dataprev estão sendo questionadas pelo Tribunal de Contas da União (TCU). Além disso, o…;2021-07-14;0;14;Brasília - DF, Brazil;-1
1415243461129916416;ieltongoncalves;RT @SalveSeusDados: As privatizações de #Serpro e #Dataprev estão sendo questionadas pelo Tribunal de Contas da União (TCU). Além disso, o…;2021-07-14;0;14;Fortaleza, Brasil;-1
1415236845173190663;fredj_mendy;RT @DataPrivacyBr: A Associação Data Privacy Brasil de Pesquisa lançou hoje o texto de discussão “Desafios Jurídicos e Regulatórios da Priv…;2021-07-14;0;21;Ici;-1
1415215423168057345;ronaldolivreiro;"Governo foi incapaz de oferecer justificativa para privatizar o Serpro, afirma professor
Conforme estudo da Data Pr… https://t.co/DAGWyoc1nz";2021-07-14;1;1;Brasil, Paraná, Curitiba,;-1
1415207392216764416;IIMustangII1151;Privatização do Serpro traz riscos a dados de brasileiros, diz pesquisador https://t.co/N5J3hFhT2S https://t.co/TlVN8esI1k;2021-07-14;1;1;Massachusetts, USA;-1
1415161335415988226;eniolourenco;RT @cdr_br: 🎙️🆕#BatalhasDigitais 15 discute o papel estratégico do #Serpro e #Dataprev no processamento de dados pessoais dos brasileiros e…;2021-07-14;0;6;São Paulo, Brasil;-1
1415144182545539081;lumoherdaui;RT @ddoneda: O estudo de Diogo Coutinho para o @DataPrivacyBr toca em vários pontos sensíveis da utilização temerária de dados pessoais pel…;2021-07-14;0;14;São Paulo, Brasil;-1
